@relation AAC
@ATTRIBUTE x1 REAL
@ATTRIBUTE x2 REAL
@ATTRIBUTE x3 REAL
@ATTRIBUTE x4 REAL
@ATTRIBUTE x5 REAL
@ATTRIBUTE x6 REAL
@ATTRIBUTE x7 REAL
@ATTRIBUTE x8 REAL
@ATTRIBUTE x9 REAL
@ATTRIBUTE x10 REAL
@ATTRIBUTE x11 REAL
@ATTRIBUTE x12 REAL
@ATTRIBUTE x13 REAL
@ATTRIBUTE x14 REAL
@ATTRIBUTE x15 REAL
@ATTRIBUTE x16 REAL
@ATTRIBUTE x17 REAL
@ATTRIBUTE x18 REAL
@ATTRIBUTE x19 REAL
@ATTRIBUTE x20 REAL
@ATTRIBUTE class 	{1,2,3,4,5,6,7}


@DATA
6.06709,2.21271,5.99572,5.28194,4.92505,5.99572,1.42755,7.28051,4.28266,9.70735,2.64097,6.13847,3.92577,4.35403,3.14061,7.70878,6.70949,6.995,1.35617,3.85439,3
6.60955,2.93758,5.01836,5.14076,4.52876,6.11995,1.71359,7.95594,3.79437,8.44553,2.32558,5.50796,3.79437,1.71359,4.52876,7.58874,5.63035,10.1591,1.71359,4.77356,3
5.66038,3.09973,3.77358,5.52561,3.90836,5.79515,1.34771,6.19946,4.71698,8.49057,2.02156,3.77358,9.16442,3.63881,4.04313,9.29919,7.00809,7.54717,1.34771,3.63881,3
5.41562,3.14861,3.52645,5.41562,3.77834,6.04534,1.51134,6.17128,4.65995,8.43829,2.89673,4.28212,7.68262,4.40806,3.77834,9.06801,6.29723,8.43829,1.25945,3.77834,3
5.94966,3.08924,4.11899,6.17849,4.00458,6.06407,1.71625,6.17849,4.91991,8.92449,2.0595,4.46224,8.00915,3.20366,4.00458,8.3524,6.29291,7.32265,1.48741,3.66133,3
5.9216,2.75229,4.67056,5.7548,4.08674,6.33862,1.75146,6.42202,4.83736,9.34112,2.41868,3.66972,7.58966,3.66972,5.08757,8.42369,5.50459,7.17264,1.25104,3.33611,3
6.51214,3.53201,4.41501,5.29801,4.52539,6.40177,1.766,7.83664,5.29801,9.3819,2.86976,3.75276,5.07726,2.98013,5.73951,7.28477,4.85651,7.39514,1.43488,3.64238,3
5.66502,2.70936,4.7619,7.06076,3.94089,6.40394,2.87356,6.56814,3.61248,8.78489,3.53038,4.5156,5.41872,3.53038,4.92611,8.29228,4.7619,7.47126,1.39573,3.77668,3
5.9216,2.75229,4.50375,5.8382,4.08674,6.25521,1.91827,6.42202,4.83736,9.34112,2.41868,3.66972,7.58966,3.75313,5.00417,8.42369,5.50459,7.25605,1.25104,3.25271,3
6.36516,2.76382,4.52261,5.9464,4.0201,6.53266,1.9263,6.36516,4.85762,9.63149,2.17755,3.68509,6.95142,3.68509,4.85762,8.62647,5.19263,7.20268,1.25628,3.43384,3
6.62252,3.53201,4.30464,5.18764,4.52539,6.62252,1.766,7.94702,5.29801,9.49227,2.42826,3.86313,4.96689,2.98013,5.51876,7.50552,4.85651,7.39514,1.43488,3.75276,3
6.40177,3.53201,4.41501,5.29801,4.52539,6.40177,1.65563,7.94702,5.29801,9.3819,2.86976,3.75276,4.96689,2.98013,5.73951,7.28477,4.96689,7.39514,1.43488,3.75276,3
5.9216,2.75229,4.58716,5.8382,4.08674,6.25521,1.91827,6.33862,4.83736,9.34112,2.41868,3.66972,7.58966,3.75313,5.00417,8.42369,5.50459,7.25605,1.25104,3.25271,3
6.76379,3.64204,4.57856,5.51509,4.05827,6.76379,1.87305,6.9719,4.78668,8.94901,2.60146,3.95421,4.47451,2.91363,5.7232,8.53278,4.57856,7.59625,1.76899,3.95421,3
5.47833,3.35241,3.92478,6.95012,4.17007,5.88716,2.78005,5.5601,3.92478,8.91251,2.78005,3.92478,6.54129,3.35241,5.72363,9.40311,4.74244,7.44072,1.63532,3.51594,3
5.98291,3.7037,4.5584,5.41311,3.84615,6.55271,1.4245,8.40456,4.98575,9.68661,2.42165,3.9886,4.70085,3.4188,4.98575,7.40741,4.98575,7.26496,1.85185,4.41595,3
6.26087,3.04348,4.86957,6.17391,4.26087,6.95652,2.17391,6.08696,4.43478,8.6087,2.6087,4.43478,5.73913,3.82609,5.04348,9.21739,4.78261,6.69565,1.21739,3.56522,3
6.30252,2.77311,4.62185,5.96639,3.94958,6.47059,1.76471,6.30252,4.78992,9.4958,2.35294,3.78151,7.31092,3.44538,4.95798,8.31933,5.37815,7.31092,1.2605,3.44538,3
6.65927,3.55161,4.32852,5.32741,4.5505,6.43729,1.7758,7.99112,5.32741,9.32297,2.33074,3.88457,4.99445,2.99667,5.54939,7.54717,4.88346,7.32519,1.44284,3.77358,3
6.4764,3.51262,4.28101,5.3787,4.39078,6.4764,1.75631,7.79363,5.15917,9.65971,2.74424,3.73216,4.93963,2.96378,5.59824,7.57409,5.0494,7.35456,1.427,3.73216,3
6.36516,2.76382,4.52261,5.9464,4.0201,6.53266,1.9263,6.36516,4.85762,9.54774,2.17755,3.68509,7.11893,3.68509,4.85762,8.54271,5.19263,7.20268,1.25628,3.43384,3
6.77083,2.86458,3.90625,6.42361,3.55903,6.33681,1.64931,6.59722,5.03472,9.54861,2.34375,3.73264,6.68403,3.73264,4.94792,8.59375,5.20833,7.29167,1.30208,3.47222,3
5.7995,2.8169,4.55675,6.2966,3.89395,6.37945,1.90555,6.1309,4.6396,9.6106,2.23695,3.8111,6.9594,3.72825,5.1367,8.53355,5.05385,7.7879,1.24275,3.4797,3
5.91667,2.75,4.41667,6,4,6.41667,1.75,6.41667,4.75,9.25,2.33333,3.75,7.58333,3.5,5.08333,8.66667,5.66667,7.08333,1.25,3.41667,3
5.77933,3.0648,4.37828,4.90368,4.81611,5.8669,2.01401,7.44308,4.81611,8.49387,2.01401,4.72855,5.77933,4.55342,4.81611,9.01926,6.47986,6.04203,1.13835,3.85289,3
6.07143,3.69048,5.59524,4.52381,4.64286,6.19048,1.78571,7.02381,4.52381,7.5,2.7381,4.40476,4.52381,4.52381,4.64286,7.14286,7.7381,7.38095,1.66667,3.69048,3
8.70488,2.65393,5.83864,4.98938,4.35244,6.47558,2.33546,5.41401,4.14013,7.32484,2.33546,4.35244,5.9448,2.86624,6.90021,7.96178,5.62633,7.431,1.4862,2.86624,3
6.04733,3.06748,4.38212,6.3979,3.68098,6.74847,1.84049,6.48554,5.08326,8.85188,2.19106,3.68098,6.83611,3.68098,4.82033,8.58896,5.25855,7.53725,1.48992,3.33041,3
6.65004,2.74314,4.32253,5.98504,3.99002,6.23441,1.82876,6.23441,4.73815,9.47631,2.24439,3.65752,7.4813,3.74065,4.98753,8.56193,5.15378,7.39817,1.24688,3.32502,3
6.19765,2.76382,4.52261,5.9464,3.8526,6.36516,1.9263,6.28141,4.85762,9.79899,2.26131,3.68509,6.95142,3.68509,5.02513,8.71022,5.27638,7.20268,1.25628,3.43384,3
6.6879,3.18471,5.41401,4.98938,5.30786,5.62633,1.4862,7.64331,5.30786,7.21868,3.07856,4.56476,4.14013,3.18471,5.41401,8.49257,6.47558,6.47558,1.38004,3.92781,3
5.83116,2.95909,4.69974,5.396,4.00348,6.70148,1.91471,7.74587,5.1349,8.35509,3.22019,4.09051,5.30896,3.74238,4.69974,9.22541,5.83116,6.44038,1.13142,3.56832,3
6.30252,2.77311,4.45378,6.05042,3.94958,6.47059,1.76471,6.38655,4.87395,9.66387,2.18487,3.86555,7.05882,3.36134,4.95798,8.40336,5.46218,7.39496,1.2605,3.36134,3
8.36892,2.9035,4.52605,5.46541,4.09906,4.95303,1.96413,5.55081,3.84287,9.13749,2.47652,4.35525,5.72161,4.44065,6.40478,8.45431,6.74637,5.63621,1.28096,3.67208,3
7.51494,3.15969,4.44065,5.20922,3.58668,7.34415,1.62254,6.74637,5.12383,8.45431,2.8181,3.58668,5.63621,3.24509,4.69684,9.73527,5.9778,6.31939,1.28096,3.50128,3
8.05085,3.13559,4.40678,5.25424,3.55932,7.45763,1.77966,6.61017,5.16949,8.38983,2.71186,3.30508,5.59322,3.22034,4.66102,10.0847,5.42373,6.44068,1.27119,3.47458,3
6.56566,3.19865,4.20875,5.55556,3.87205,6.14478,1.76768,6.73401,5.13468,8.41751,3.19865,3.7037,5.13468,3.87205,5.05051,10.3535,5.97643,6.14478,1.26263,3.7037,3
6.57439,3.20069,4.32526,5.53633,3.89273,5.88235,1.7301,6.83391,5.0173,8.56401,3.11419,3.71972,5.10381,3.97924,4.84429,10.4671,5.88235,6.31488,1.29758,3.71972,3
6.36071,3.38164,4.34783,5.87762,3.7037,6.03865,1.77134,6.60225,5.31401,8.45411,3.05958,3.7037,5.15298,4.02576,4.99195,10.306,5.87762,6.28019,1.20773,3.54267,3
8.0033,3.13531,4.37294,5.28053,3.54785,7.59076,1.81518,6.51815,5.28053,8.25083,2.80528,3.30033,5.52805,3.21782,4.86799,10.066,5.44554,6.27063,1.23762,3.46535,3
7.4813,3.15877,4.40565,5.23691,3.5744,7.4813,1.66251,6.65004,5.23691,8.31255,2.90939,3.5744,5.56941,3.2419,4.90441,9.72569,5.98504,6.15129,1.24688,3.49127,3
7.69231,3.14309,3.55666,5.45906,3.63937,7.52688,2.48139,5.95533,4.71464,8.43672,2.72953,3.63937,4.96278,3.63937,5.54177,9.01572,5.45906,7.52688,1.48883,3.39123,3
5.9448,3.82166,4.88323,4.98938,4.14013,6.36943,1.80467,7.32484,5.73248,8.9172,2.9724,3.39703,4.35244,3.07856,5.09554,9.34183,5.30786,6.90021,1.38004,4.24628,3
7.77114,3.15969,4.44065,5.20922,3.58668,7.34415,1.62254,6.74637,5.12383,8.45431,2.8181,3.41588,5.72161,3.33049,4.78224,9.64987,5.8924,6.14859,1.28096,3.50128,3
5.8216,3.38028,4.13146,4.97653,3.94366,6.47887,2.44131,6.94836,5.7277,9.20188,3.00469,4.13146,4.88263,3.38028,5.8216,8.82629,5.25822,6.29108,1.78404,3.56808,3
5.98639,4.35374,4.4898,4.35374,5.03401,6.93878,1.4966,7.7551,6.53061,8.97959,3.40136,3.67347,4.35374,2.72109,5.03401,7.48299,5.44218,5.44218,1.90476,4.62585,3
9.2869,2.98507,4.39469,4.97512,3.48259,8.78939,1.65837,6.38474,4.97512,8.45771,2.73632,3.15091,5.63847,3.15091,4.89221,9.61857,4.72637,6.05307,1.24378,3.39967,3
9.2084,2.98869,4.36187,5.00808,3.47334,8.8853,1.69628,6.30048,5.08885,8.31987,2.74637,3.15024,5.57351,3.15024,5.08885,9.61228,4.76575,5.97738,1.21163,3.39257,3
7.93388,3.1405,4.38017,5.28926,3.55372,7.60331,1.81818,6.52893,5.28926,8.26446,2.80992,3.30579,5.53719,3.22314,4.87603,10.0826,5.45455,6.19835,1.23967,3.47107,3
7.84314,3.58056,4.43308,4.94459,4.00682,6.22336,2.21654,6.82012,4.51833,7.50213,2.9838,3.23956,5.88235,3.66581,5.7971,8.7809,5.9676,6.64962,1.19352,3.75107,3
6.13656,3.1115,4.32152,5.27226,4.06223,6.30942,1.46932,6.74157,5.27226,8.47018,3.02506,3.80294,5.27226,3.88937,4.49438,10.4581,6.48228,6.48228,1.29646,3.63008,3
6.76496,3.20902,4.33651,5.29055,3.81613,6.50477,1.47441,6.67823,5.55074,8.49957,3.03556,3.7294,5.55074,3.64267,4.77016,10.0607,5.63747,6.41804,1.38768,3.64267,3
6.45682,3.30912,4.35835,5.56901,3.87409,6.77966,1.61421,6.37611,5.4883,8.39387,2.98628,3.63196,5.64972,3.79338,4.84262,10.1695,5.56901,6.2954,1.29136,3.55125,3
7.73067,3.15877,4.40565,5.23691,3.5744,7.4813,1.66251,6.65004,5.23691,8.31255,2.90939,3.40815,5.65254,3.32502,4.98753,9.64256,5.90191,5.98504,1.24688,3.49127,3
6.07735,3.75691,4.53039,4.97238,4.0884,6.74033,1.98895,7.40331,5.85635,9.06077,3.09392,3.64641,3.75691,3.31492,4.97238,8.83978,5.08287,7.07182,1.65746,4.0884,3
8.08598,3.48004,4.29887,4.913,3.7871,7.77892,1.3306,6.44831,5.62948,8.08598,2.96827,3.5824,6.14125,2.96827,4.70829,9.31423,6.44831,5.01535,1.3306,3.68475,3
6.43604,3.37892,4.26388,5.87289,3.53982,5.95334,1.60901,6.59694,5.39019,8.52776,3.05712,3.78117,5.39019,4.18343,4.90748,10.3781,5.79244,6.19469,1.20676,3.53982,3
7.56219,3.68159,2.98507,5.17413,3.28358,5.87065,1.99005,6.26866,4.37811,8.55721,2.98507,3.58209,6.36816,3.08458,4.97512,11.3433,5.87065,7.56219,1.19403,3.28358,3
7.68595,3.22314,4.29752,5.3719,3.55372,7.27273,1.73554,6.52893,5.28926,8.26446,2.80992,3.30579,5.61983,3.30579,4.87603,10.2479,5.53719,6.44628,1.23967,3.38843,3
6.31399,3.07167,5.37543,4.35154,3.75427,5.6314,1.45051,7.33788,5.2901,7.59386,3.32765,4.09556,4.86348,4.18089,4.77816,10.8362,5.54608,6.74061,1.36519,4.09556,3
8.17031,3.79747,4.02762,4.02762,3.79747,8.51554,1.26582,6.09896,5.17837,9.32106,3.33717,3.68239,4.94822,2.64672,5.40852,9.09091,4.94822,6.09896,1.61105,4.02762,3
6.47803,2.75503,5.06329,5.21221,4.39315,5.73343,2.15934,6.40357,5.13775,8.7863,1.93596,4.54207,5.36113,3.49963,6.18019,8.33954,5.95681,7.2971,1.8615,2.90395,3
5.73183,3.27533,5.32242,5.01535,5.11771,5.32242,1.74002,6.34596,5.01535,9.51894,2.04708,4.70829,5.01535,3.7871,5.01535,8.39304,6.03889,7.57421,1.63767,3.37769,3
6.87575,3.61882,3.9807,4.82509,6.75513,6.51387,2.05066,6.51387,3.49819,9.89144,2.53317,4.10133,5.3076,3.49819,4.46321,8.20265,5.42823,7.47889,1.56815,2.89505,4
6.87575,3.61882,3.9807,4.82509,6.75513,6.51387,2.05066,6.51387,3.49819,9.89144,2.53317,4.10133,5.3076,3.49819,4.46321,8.20265,5.42823,7.47889,1.56815,2.89505,4
7.08479,3.9489,3.9489,4.06504,6.15563,6.62021,2.20674,6.8525,4.29733,10.5691,2.09059,4.7619,4.64576,3.9489,3.25203,8.01394,4.99419,7.78165,1.62602,3.13589,4
7.48848,3.57143,4.49309,4.49309,6.79724,5.64516,1.72811,7.48848,3.80184,10.1382,2.76498,4.95392,4.7235,3.80184,3.1106,7.60369,5.29954,7.60369,1.6129,2.88018,4
6.87575,3.61882,3.9807,4.82509,6.75513,6.6345,2.05066,6.51387,3.49819,9.89144,2.53317,4.10133,5.3076,3.61882,4.22195,8.20265,5.42823,7.47889,1.56815,2.89505,4
6.88406,3.62319,3.98551,4.71014,6.64251,6.40097,2.17391,7.00483,4.34783,10.3865,2.05314,4.34783,5.07246,3.1401,3.50242,8.57488,5.31401,7.1256,1.57005,3.1401,4
7.40319,3.64465,3.64465,4.7836,6.15034,6.94761,2.73349,6.03645,3.75854,10.5923,2.73349,3.87244,4.89749,3.75854,4.21412,7.74487,5.58087,7.0615,1.59453,2.84738,4
7.00431,3.44828,3.98707,4.09483,5.92672,7.00431,2.47845,6.57328,4.20259,10.7759,2.04741,4.4181,5.49569,3.87931,3.34052,8.62069,4.74138,7.65086,1.40086,2.90948,4
7.26744,4.79651,3.34302,5.23256,6.68605,5.08721,2.03488,6.25,5.23256,10.7558,2.61628,4.06977,4.06977,3.77907,3.34302,7.99419,4.50581,7.12209,2.47093,3.34302,4
6.80958,4.41362,3.15259,4.28752,6.17907,5.54855,1.51324,6.80958,4.91803,9.33165,2.14376,4.16141,4.79193,4.41362,3.40479,8.19672,6.30517,8.07062,1.89155,3.657,4
6.92488,4.10798,3.6385,4.10798,7.15962,5.86854,2.46479,7.62911,3.6385,11.9718,2.23005,3.52113,5.28169,3.52113,3.99061,7.74648,5.39906,6.4554,1.64319,2.69953,4
7.15152,4.24242,3.63636,4,7.0303,5.93939,2.66667,7.63636,3.15152,12.2424,2.18182,3.39394,5.33333,3.39394,3.87879,8,5.45455,6.42424,1.57576,2.66667,4
6.86845,4.07451,3.60885,4.19092,7.10128,5.93714,2.56112,7.68335,3.60885,11.8743,2.21187,3.60885,5.23865,3.49243,3.95809,7.79977,5.47148,6.40279,1.6298,2.67753,4
6.27962,3.67299,2.36967,5.33175,6.87204,6.04265,2.01422,8.05687,6.51659,9.95261,2.25118,4.62085,4.38389,2.96209,2.36967,8.17536,6.3981,6.16114,1.65877,3.90995,4
5.89623,3.77358,3.53774,4.95283,6.60377,6.01415,2.47642,8.49057,6.60377,9.66981,2.59434,3.53774,4.71698,2.59434,2.47642,7.66509,6.01415,7.1934,1.88679,3.30189,4
5.65806,3.69004,3.44403,5.04305,6.76507,5.78106,1.10701,7.62608,6.51907,9.34809,2.09102,4.30504,4.42804,3.93604,3.19803,8.73309,5.90406,7.25707,1.59902,3.56704,4
5.71121,3.98707,2.80172,4.63362,6.03448,6.35776,1.93966,7.21983,6.57328,9.05172,2.58621,3.98707,4.09483,3.55603,3.77155,9.15948,6.14224,6.89655,1.93966,3.55603,4
5.69307,3.83663,3.09406,5.07426,6.93069,5.44554,0.990099,8.66337,7.17822,9.28218,2.10396,4.57921,4.20792,3.21782,2.84653,8.91089,5.32178,7.5495,1.48515,3.58911,4
6.45161,4.06213,2.62843,5.37634,6.33214,5.85424,1.07527,8.12425,7.04898,9.79689,2.38949,4.89845,4.6595,3.46476,2.50896,7.8853,5.01792,7.40741,1.43369,3.58423,4
5.64226,3.84154,3.12125,5.16206,7.08283,5.28211,0.960384,8.76351,7.20288,9.60384,2.16086,4.56182,4.20168,3.2413,2.7611,8.76351,5.40216,7.32293,1.44058,3.48139,4
5.62874,3.83234,2.99401,4.91018,6.46707,5.98802,1.67665,7.78443,6.46707,9.58084,2.75449,4.31138,3.83234,3.71257,3.11377,8.86228,6.22754,6.58683,1.55689,3.71257,4
5.85424,3.7037,2.74791,5.25687,6.45161,5.97372,1.79211,8.60215,6.21266,10.2748,1.79211,3.58423,4.06213,3.34528,2.74791,9.08005,6.21266,7.04898,1.43369,3.82318,4
5.50898,3.71257,3.35329,4.91018,6.82635,5.62874,1.1976,7.42515,6.34731,9.82036,2.15569,4.43114,4.5509,4.07186,3.11377,8.50299,6.22754,7.06587,1.55689,3.59281,4
5.83333,3.69048,2.97619,4.88095,7.38095,6.30952,1.66667,7.7381,6.66667,9.64286,2.61905,4.40476,3.80952,3.45238,2.61905,8.33333,6.07143,6.90476,1.54762,3.45238,4
6.22066,3.99061,3.6385,4.81221,6.33803,5.6338,2.11268,7.74648,6.22066,9.2723,2.8169,3.99061,3.87324,2.93427,2.46479,8.09859,6.69014,7.74648,1.87793,3.52113,4
6.59472,3.83693,2.63789,4.79616,6.23501,6.11511,1.43885,7.91367,6.11511,10.1918,2.51799,4.55635,4.55635,3.59712,2.75779,7.79376,6.23501,6.83453,1.55875,3.71703,4
5.85424,3.7037,3.10633,4.89845,6.69056,6.09319,1.79211,7.40741,6.21266,9.55795,2.62843,5.25687,3.82318,2.74791,3.10633,9.08005,5.61529,7.28793,1.55317,3.58423,4
5.99295,3.9953,2.82021,5.2879,6.93302,6.22797,1.64512,7.9906,6.22797,9.40071,2.11516,3.87779,3.9953,3.40776,2.93772,8.69565,6.34548,7.05053,1.64512,3.40776,4
7.21649,3.73711,3.22165,3.73711,5.79897,6.31443,1.67526,7.47423,3.99485,10.567,2.31959,4.63918,5.15464,3.73711,4.12371,8.24742,5.6701,7.34536,1.67526,3.35052,4
6.37312,4.17149,3.708,4.75087,6.48899,5.67787,1.854,6.14137,5.21437,10.5446,2.66512,3.708,4.63499,4.28737,3.708,8.69061,4.40324,7.41599,2.20162,3.36037,4
6.11765,4.23529,4.82353,4.23529,6.23529,5.52941,1.76471,6.35294,5.17647,11.2941,2.23529,3.17647,4.58824,4.23529,3.76471,9.17647,4.94118,6.58824,2.11765,3.41176,4
5.9789,4.2204,4.68933,3.63423,6.21336,5.6272,1.28957,6.3306,5.50996,11.1372,2.1102,3.63423,4.33763,3.8687,3.75147,8.7925,5.39273,7.26846,2.1102,4.10317,4
6.90867,3.86417,3.62998,4.68384,5.62061,6.44028,1.75644,8.07963,4.56674,9.60187,2.57611,5.26932,4.68384,2.9274,3.0445,7.84543,6.08899,6.67447,1.99063,3.74707,4
6.43087,4.18006,2.2508,2.57235,7.07395,3.21543,2.2508,9.6463,5.46624,12.2186,2.57235,3.21543,4.18006,2.89389,2.57235,8.68167,7.71704,8.68167,0.96463,3.21543,4
7.30897,3.98671,1.66113,2.99003,6.64452,3.65449,2.65781,9.96678,3.98671,13.289,2.99003,3.65449,4.31894,2.65781,2.65781,6.64452,8.63787,8.63787,0.996678,2.65781,4
5.33333,4.33333,2.66667,2,7,5.33333,2,7.66667,4.66667,13.6667,3.66667,3,4.33333,3,3.33333,6.66667,7.33333,10.6667,0.666667,2.66667,4
7.2,5.2,0.8,2.4,12.4,5.6,0.8,8,2.8,16,3.2,3.2,4.4,1.2,2.8,6.8,5.2,7.2,2,2.8,4
11.1554,3.98406,1.19522,1.99203,7.56972,6.77291,1.59363,7.96813,3.18725,14.741,1.19522,3.18725,3.58566,2.39044,3.58566,7.56972,4.38247,9.96016,1.59363,2.39044,4
9.6,4.8,0.4,2,9.6,5.6,1.6,9.2,2.8,13.2,2.4,2.4,4.8,1.2,3.2,7.6,6,10.8,1.6,1.2,4
9.96016,3.98406,1.19522,1.99203,7.17131,7.17131,1.59363,7.17131,3.58566,15.1394,1.19522,3.18725,3.98406,2.39044,3.18725,7.17131,4.38247,10.3586,1.59363,3.58566,4
8.4,5.2,0.8,1.6,10.4,6,0.4,10,3.2,15.2,2.8,3.2,4.4,1.6,3.6,8,5.2,6.4,2,1.6,4
10.3586,3.98406,0.796813,1.99203,7.56972,5.9761,1.59363,8.76494,3.58566,15.5378,1.19522,1.99203,3.58566,1.99203,3.58566,9.56175,4.78088,8.76494,1.59363,2.78884,4
9.96016,3.98406,1.59363,1.59363,7.96813,6.77291,1.99203,7.96813,4.38247,15.9363,0.796813,2.78884,3.58566,1.99203,3.18725,8.36653,3.58566,9.96016,1.59363,1.99203,4
7.6,4.8,1.2,1.6,11.6,6.4,0.4,9.2,3.6,15.6,2.8,2.4,4.4,1.2,4,7.2,5.6,6.8,2,1.6,4
9.16335,5.17928,1.19522,1.99203,8.76494,5.9761,0.796813,5.57769,3.98406,13.9442,1.59363,1.59363,4.38247,2.78884,3.18725,9.16335,4.78088,12.3506,1.59363,1.99203,4
6.47948,3.67171,3.56371,4.42765,6.58747,4.21166,2.4838,9.93521,5.61555,9.39525,2.80778,5.29158,3.56371,3.7797,3.23974,7.66739,6.58747,6.04752,1.40389,3.23974,4
5.33333,4.33333,2.66667,2,7.33333,5.33333,1.66667,9.33333,4.66667,13.6667,3,3,4,3,3.33333,6.66667,7,10,0.666667,3,4
8.96552,4.82759,1.37931,3.7931,7.93103,4.48276,1.03448,8.27586,4.13793,14.1379,1.37931,4.13793,4.48276,2.75862,2.41379,8.27586,4.48276,8.96552,1.72414,2.41379,4
8.26446,5.78512,2.47934,4.13223,6.61157,6.06061,0.550964,6.06061,4.13223,11.5702,1.37741,3.58127,5.78512,1.65289,5.50964,8.53994,6.61157,7.7135,0.826446,2.75482,4
9.83213,2.8777,1.91847,2.63789,7.43405,8.63309,1.67866,4.55635,3.35731,13.6691,1.67866,2.15827,5.9952,2.39808,4.31655,7.91367,6.23501,8.63309,1.91847,2.15827,4
9.92167,3.65535,2.34987,2.87206,6.26632,7.3107,1.56658,4.69974,3.13316,12.0104,1.56658,2.87206,6.26632,1.30548,8.09399,9.13838,3.65535,10.4439,1.04439,1.82768,4
6.91643,5.4755,3.45821,3.17003,7.20461,6.34006,1.44092,7.78098,3.17003,12.1037,1.44092,3.17003,5.4755,2.01729,4.89914,9.51009,6.34006,6.91643,0.864553,2.30548,4
6.77966,3.72881,2.0339,3.38983,6.10169,5.76271,1.35593,7.11864,3.72881,14.2373,2.37288,2.71186,4.40678,3.05085,4.40678,10.1695,6.44068,8.81356,1.01695,2.37288,4
6.97674,3.98671,2.32558,1.99336,6.97674,6.64452,0.996678,6.64452,3.32226,14.2857,1.99336,1.66113,5.64784,3.32226,3.32226,7.97342,7.30897,11.2957,1.3289,1.99336,4
7.05521,2.76074,2.45399,2.14724,7.05521,3.06748,0.613497,10.4294,3.37423,12.2699,1.22699,4.29448,3.06748,3.98773,5.52147,9.5092,7.05521,7.97546,1.53374,4.60123,4
6.66667,4.7619,2.14286,4.7619,4.28571,3.80952,2.38095,9.04762,4.7619,11.9048,2.61905,4.04762,4.52381,3.33333,5,8.33333,5.95238,7.85714,1.19048,2.61905,4
6.86275,3.26797,2.28758,2.61438,7.51634,4.57516,2.61438,9.47712,5.88235,13.7255,2.28758,3.26797,4.57516,1.63399,3.26797,9.47712,6.53595,5.88235,0.980392,3.26797,4
7.15532,4.18848,3.14136,3.14136,7.15532,5.58464,1.22164,8.726,6.28272,10.6457,2.96684,4.88656,5.06108,3.31588,2.6178,7.67888,6.1082,5.41012,1.04712,3.66492,4
4.39932,3.89171,2.53807,3.7225,6.93739,3.5533,3.04569,8.29103,5.75296,10.1523,1.69205,4.06091,5.07614,2.70728,3.21489,12.8596,6.42978,6.76819,1.86125,3.04569,4
5.71429,2.36735,4.32653,6.04082,5.63265,6.53061,1.55102,7.42857,5.87755,9.63265,1.87755,3.83673,6.12245,2.85714,4.2449,7.67347,5.46939,6.28571,2.12245,4.40816,4
7.4184,4.74777,2.67062,1.78042,7.12166,3.85757,1.18694,7.12166,4.45104,13.9466,3.26409,3.56083,3.26409,2.07715,4.1543,7.71513,8.60534,7.4184,1.78042,3.85757,4
6.57895,4.32331,3.00752,4.69925,5.26316,5.6391,0.93985,8.45865,4.69925,9.77444,3.94737,5.82707,5.07519,2.44361,3.57143,8.83459,4.88722,6.95489,1.12782,3.94737,4
5.32151,3.7694,3.54767,6.65188,6.20843,4.87805,2.21729,10.1996,5.09978,8.20399,2.66075,3.32594,5.9867,3.10421,3.99113,8.86918,5.76497,5.54324,1.99557,2.66075,4
5.66929,3.62205,5.66929,4.25197,5.19685,5.19685,2.04724,9.6063,5.35433,10.2362,2.3622,3.46457,4.88189,2.99213,2.83465,8.18898,6.92913,5.66929,1.41732,4.40945,4
5.63003,2.14477,4.95979,4.69169,5.63003,5.36193,2.27882,8.44504,5.22788,11.5282,2.01072,4.28954,4.1555,3.08311,3.75335,8.0429,6.16622,6.70241,1.60858,4.28954,4
5.57692,4.42308,2.69231,3.84615,7.11538,4.23077,0.576923,6.73077,4.80769,10.3846,2.88462,4.03846,5.96154,4.03846,3.26923,9.42308,5.38462,8.26923,2.30769,4.03846,4
6.41892,3.94144,4.05405,5.63063,5.51802,6.30631,1.57658,8.22072,4.61712,9.57207,2.25225,3.82883,4.61712,2.92793,4.05405,11.5991,4.39189,5.85586,1.01351,3.6036,4
5.76271,4.0678,4.91525,3.05085,6.94915,6.94915,1.52542,10.339,4.40678,10.1695,1.52542,4.23729,4.0678,2.88136,4.91525,10.1695,4.57627,4.23729,1.18644,4.0678,4
6.35838,2.31214,1.7341,3.75723,8.09249,4.04624,1.7341,8.3815,5.20231,11.2717,1.44509,4.62428,4.04624,2.31214,5.20231,10.9827,6.06936,8.67052,1.15607,2.60116,4
5.11073,2.38501,3.91823,5.62181,5.28109,5.11073,2.38501,8.8586,3.57751,10.0511,2.38501,4.59966,4.25894,3.40716,3.57751,8.17717,6.98467,8.34753,1.53322,4.4293,4
6.22517,3.04636,4.90066,5.96026,4.90066,4.37086,2.11921,8.74172,4.23841,9.66887,1.5894,4.37086,4.10596,3.31126,4.10596,9.66887,5.82781,7.68212,1.45695,3.70861,4
4.947,3.00353,4.0636,4.0636,6.89046,6.5371,0.883392,9.18728,4.59364,12.3675,2.4735,3.71025,4.24028,2.65018,4.24028,10.6007,6.18375,5.12367,1.59011,2.65018,4
